Actuated Double Pendulum 2020-06-19 11:32:41 Coord: Cartesian. Integration: Monolithic. Time-step = 5e-05
t, kappa, pos_1, pos_2, pos_3, pos_4, pos_5, pos_6, pos_7, vel_1, vel_2, vel_3, vel_4, vel_5, vel_6, vel_7, acc_1, acc_2, acc_3, acc_4, acc_5, acc_6, acc_7, p_1, p_2, pd_1, pd_2, lambda_1, lambda_2, lambda_3, lambda_4, lambda_5, F, violC
8.12,0.47434559,0.39611559,0.30511053,0.79223118,0.61022107,0.79372349,0.1102233,0.56027464,0.013061015,-0.016956712,0.02612203,-0.033913425,0.085193409,-0.033737119,-0.020188618,0.0024195442,-0.0046426669,0.0048390985,-0.009285326,-0.029272079,-0.0024081842,-0.0044673702,3435137.8,4264861.4,-6869.4109,6869.7074,-7843.4285,1.3948842,-3430.3187,980.76361,-6614.6718,7412.0658,6.0300545e-16
8.13,0.47434559,0.39624632,0.30494074,0.79249264,0.60988147,0.79457377,0.1098858,0.56007253,0.013085186,-0.017003162,0.026170371,-0.034006324,0.084842877,-0.033762112,-0.020233278,0.0024144343,-0.0046468032,0.0048289007,-0.0092935815,-0.040821313,-0.0025984797,-0.0044642544,3435069.1,4264930.1,-6864.578,6864.9164,-7844.2373,2.5530689,-3430.2971,980.74862,-6621.8428,7417.4245,6.7360901e-16
8.14,0.47434559,0.39637729,0.30477047,0.79275459,0.60954094,0.79541997,0.10954805,0.55986997,0.013109297,-0.017049643,0.026218594,-0.034099286,0.084377285,-0.033789252,-0.020277895,0.0024077402,-0.0046490858,0.0048154911,-0.0092981634,-0.052280424,-0.0028373744,-0.004458792,3435000.5,4264998.7,-6856.1038,6856.5049,-7845.059,3.7033709,-3430.2717,980.73024,-6629.0195,7422.7781,5.2954263e-16
8.15,0.47434559,0.39650851,0.30459974,0.79301702,0.60919948,0.79626093,0.10921001,0.55966697,0.013133335,-0.017096137,0.026266669,-0.034192274,0.083797646,-0.033819014,-0.020322445,0.0023996075,-0.0046495078,0.0047992057,-0.0092990227,-0.063626765,-0.0031229253,-0.0044511015,3434932,4265067.2,-6844.3516,6844.7877,-7845.8968,4.8431259,-3430.2428,980.70837,-6636.1999,7428.1238,5.2735594e-16
8.16,0.47434559,0.39663996,0.30442855,0.79327992,0.6088571,0.79709554,0.10887166,0.55946352,0.013157284,-0.017142626,0.026314569,-0.034285252,0.083105199,-0.033851856,-0.020366909,0.0023901034,-0.0046481012,0.0047801906,-0.0092962148,-0.074838159,-0.0034529067,-0.0044412576,3434863.6,4265135.6,-6829.3138,6829.7909,-7846.7539,5.9703353,-3430.2109,980.68328,-6643.3812,7433.459,6.1062266e-16
8.17,0.47434559,0.39677165,0.30425689,0.79354331,0.60851378,0.79792267,0.10853296,0.55925963,0.013181133,-0.017189092,0.026362265,-0.034378185,0.082301404,-0.033888211,-0.020411264,0.0023793114,-0.0046449355,0.0047586204,-0.0092898729,-0.08589291,-0.0038247996,-0.0044293684,3434795.4,4265203.8,-6811.1638,6811.6538,-7847.6331,7.0825568,-3430.1755,980.65522,-6650.5616,7438.7811,7.5961083e-16
8.18,0.47434559,0.39690358,0.30408477,0.79380717,0.60816953,0.7987412,0.10819388,0.5590553,0.013204867,-0.017235519,0.026409733,-0.034471039,0.081387938,-0.033928483,-0.02045549,0.00236732,-0.0046401985,0.0047346525,-0.0092803875,-0.096768852,-0.0042359885,-0.0044156108,3434727.4,4265271.8,-6789.9227,6790.4494,-7848.5375,8.1776808,-3430.1375,980.62416,-6657.7384,7444.0879,7.5298989e-16
8.19,0.47434559,0.39703575,0.30391218,0.7940715,0.60782436,0.79955007,0.10785437,0.55885052,0.013228474,-0.017281891,0.026456948,-0.034563782,0.080366696,-0.03397305,-0.020499569,0.0023540613,-0.0046338386,0.0047081408,-0.0092676634,-0.10744452,-0.004683036,-0.0043999001,3434659.6,4265339.6,-6765.8012,6766.354,-7849.4698,9.2537089,-3430.0968,980.59055,-6664.91,7449.377,8.7595119e-16
8.2,0.47434559,0.39716815,0.30373913,0.79433631,0.60747826,0.80034819,0.1075144,0.55864531,0.013251943,-0.017328191,0.026503886,-0.034656383,0.079239782,-0.034022253,-0.020543481,0.0023395872,-0.0046259621,0.0046791777,-0.0092519217,-0.11789965,-0.0051625297,-0.004382338,3434592.1,4265407.1,-6738.8796,6739.4933,-7850.4331,10.308421,-3430.0538,980.55472,-6672.0744,7454.6461,8.8295891e-16
8.21,0.47434559,0.39730079,0.30356562,0.79460158,0.60713123,0.80113452,0.10717391,0.55843965,0.013275262,-0.017374406,0.026550525,-0.034748812,0.078009509,-0.034076398,-0.02058721,0.0023241072,-0.0046167044,0.004648214,-0.009233409,-0.12811302,-0.0056707882,-0.0043631744,3434524.8,4265474.4,-6709.4631,6710.0707,-7851.4308,11.339596,-3430.0088,980.51666,-6679.2295,7459.8932,9.3219075e-16
8.22,0.47434559,0.39743366,0.30339164,0.79486731,0.60678328,0.80190804,0.10683286,0.55823356,0.013298422,-0.017420521,0.026596843,-0.034841042,0.076678391,-0.034135751,-0.020630739,0.0023075603,-0.0046060314,0.0046151153,-0.0092120668,-0.13806533,-0.0062035989,-0.0043423401,3434457.9,4265541.3,-6677.4831,6678.1189,-7852.4656,12.345347,-3429.9624,980.47681,-6686.3736,7465.1163,1.008792e-15
8.23,0.47434559,0.39756676,0.30321721,0.79513351,0.60643441,0.80266776,0.10649118,0.55802704,0.013321411,-0.017466522,0.026642822,-0.034933045,0.075249138,-0.034200538,-0.020674052,0.0022901161,-0.0045940974,0.0045802354,-0.0091881925,-0.14773678,-0.0067568811,-0.0043200615,3434391.3,4265608,-6643.1426,6643.7953,-7853.5407,13.323564,-3429.9144,980.4357,-6693.5049,7470.3135,1.0400011e-15
8.24,0.47434559,0.39770008,0.30304231,0.79540017,0.60608462,0.80341271,0.10614883,0.55782008,0.01334422,-0.017512398,0.026688441,-0.035024796,0.073724653,-0.034270941,-0.020717135,0.002271685,-0.0045809124,0.004543363,-0.0091618301,-0.15710877,-0.0073261347,-0.0042962692,3434325,4265674.2,-6606.5876,6607.278,-7854.6588,14.272472,-3429.866,980.39324,-6700.622,7475.4831,1.1406832e-15
8.25,0.47434559,0.39783364,0.30286696,0.79566728,0.60573392,0.80414194,0.10580574,0.5576127,0.013366842,-0.017558136,0.026733683,-0.035116272,0.072108023,-0.034347097,-0.020759973,0.002252458,-0.0045665712,0.0045049164,-0.009133142,-0.16616272,-0.0079068218,-0.0042711754,3434259.2,4265740.1,-6567.963,6568.6735,-7855.823,15.190071,-3429.8169,980.35013,-6707.7232,7480.6233,1.1497645e-15
8.26,0.47434559,0.39796742,0.30269115,0.79593484,0.6053823,0.80485457,0.10546187,0.55740489,0.013389266,-0.017603725,0.026778532,-0.03520745,0.070402515,-0.034429098,-0.020802553,0.0022324273,-0.0045510525,0.0044648812,-0.0091020847,-0.17488145,-0.0084941076,-0.0042447625,3434193.7,4265805.6,-6527.4493,6528.1801,-7857.0363,16.074586,-3429.7681,980.30658,-6714.8071,7485.7326,1.4087151e-15
8.27,0.47434559,0.39810142,0.30251488,0.79620285,0.60502977,0.80554971,0.10511714,0.55719665,0.013411486,-0.017649154,0.026822973,-0.035298308,0.06861157,-0.034516988,-0.020844863,0.002211611,-0.0045346023,0.004423239,-0.0090691917,-0.18324755,-0.0090836606,-0.0042171794,3434128.6,4265870.6,-6485.0208,6485.786,-7858.3011,16.924462,-3429.7195,980.26295,-6721.8722,7490.8095,1.4057041e-15
8.28,0.47434559,0.39823565,0.30233817,0.7964713,0.60467633,0.80622653,0.10477151,0.55698799,0.013433495,-0.017694414,0.026866991,-0.035388828,0.066738792,-0.034610763,-0.020886892,0.0021900947,-0.0045171927,0.0043801935,-0.0090343823,-0.19124531,-0.009670513,-0.0041884832,3434064,4265935.3,-6441.0598,6441.7977,-7859.6201,17.737811,-3429.6717,980.21951,-6728.9177,7495.8526,1.5363658e-15
8.29,0.47434559,0.39837009,0.302161,0.79674019,0.60432199,0.80688423,0.10442491,0.55677891,0.013455286,-0.017739496,0.026910573,-0.035478991,0.064787944,-0.034710374,-0.02092863,0.002168073,-0.0044989307,0.0043361687,-0.0089978443,-0.19885896,-0.010249963,-0.0041588956,3433999.8,4265999.5,-6395.4806,6396.233,-7860.9963,18.51308,-3429.6253,980.17674,-6735.942,7500.8608,1.6212678e-15
8.3,0.47434559,0.39850476,0.30198338,0.79700951,0.60396675,0.80752204,0.10407728,0.55656942,0.013476854,-0.01778439,0.026953707,-0.035568781,0.062762941,-0.034815723,-0.020970066,0.0021453659,-0.0044798391,0.0042907411,-0.008959671,-0.20607399,-0.010817274,-0.0041282781,3433936.1,4266063.2,-6348.3031,6349.1121,-7862.4318,19.249158,-3429.5808,980.1348,-6742.9439,7505.8329,1.7422014e-15
8.31,0.47434559,0.39863963,0.30180531,0.79727926,0.60361062,0.80813925,0.10372857,0.55635951,0.013498191,-0.01782909,0.026996383,-0.03565818,0.06066784,-0.034926664,-0.021011192,0.0021221145,-0.0044600117,0.0042442141,-0.0089200347,-0.21287631,-0.011367863,-0.0040968005,3433872.8,4266126.5,-6300.055,6300.8541,-7863.9291,19.944157,-3429.5382,980.09436,-6749.9229,7510.7677,1.7910413e-15
8.32,0.47434559,0.39877472,0.3016268,0.79754944,0.60325359,0.80873518,0.10337873,0.5561492,0.013519295,-0.017873588,0.027038589,-0.035747175,0.058506834,-0.035043008,-0.021052,0.0020984513,-0.0044394217,0.0041969003,-0.0088788451,-0.21925305,-0.011897014,-0.0040645596,3433810.1,4266189.2,-6250.47,6251.2904,-7865.491,20.596858,-3429.4982,980.05559,-6756.8777,7515.6643,1.9462577e-15
8.33,0.47434559,0.39891002,0.30144784,0.79782003,0.60289568,0.80930918,0.1030277,0.55593847,0.013540159,-0.017917876,0.027080318,-0.035835753,0.056284241,-0.035164519,-0.021092481,0.0020744155,-0.0044182571,0.0041488448,-0.0088365038,-0.22519158,-0.012400656,-0.0040316908,3433747.8,4266251.5,-6199.8326,6200.6686,-7867.1194,21.205815,-3429.4613,980.0187,-6763.8076,7520.5218,2.1341132e-15
8.34,0.47434559,0.39904552,0.30126844,0.79809104,0.60253688,0.80986067,0.10267542,0.55572735,0.013560781,-0.01796195,0.027121561,-0.035923901,0.054004499,-0.035290921,-0.02113263,0.0020498643,-0.0043965172,0.0040997157,-0.0087930443,-0.23068093,-0.012874554,-0.0039980737,3433686.1,4266313.2,-6148.2048,6149.0417,-7868.8158,21.770474,-3429.4277,979.98395,-6770.7117,7525.3394,2.214888e-15
8.35,0.47434559,0.39918123,0.3010886,0.79836246,0.6021772,0.8103891,0.10232186,0.55551582,0.013581156,-0.018005804,0.027162311,-0.036011609,0.051672154,-0.035421896,-0.021172441,0.002025033,-0.0043741896,0.0040500606,-0.0087483832,-0.23571061,-0.013314573,-0.0039638996,3433624.9,4266374.5,-6095.6848,6096.531,-7870.5829,22.289171,-3429.3977,979.95192,-6777.5894,7530.1163,2.3035456e-15
8.36,0.47434559,0.39931714,0.30090832,0.79863429,0.60181665,0.81089395,0.10196697,0.5553039,0.013601281,-0.018049433,0.027202562,-0.036098866,0.049291853,-0.035557088,-0.021211907,0.0019999723,-0.0043514906,0.0039999449,-0.0087029809,-0.2402706,-0.013717379,-0.0039293285,3433564.2,4266435.2,-6042.4975,6043.33,-7872.4222,22.761126,-3429.3719,979.92281,-6784.44,7534.852,2.4513061e-15
8.37,0.47434559,0.39945326,0.30072761,0.79890651,0.60145523,0.81137479,0.10161071,0.55509158,0.013621154,-0.018092832,0.027242308,-0.036185664,0.046868335,-0.035696106,-0.021251025,0.0019745471,-0.0043283285,0.0039490764,-0.0086566705,-0.24435257,-0.014079307,-0.0038941974,3433504,4266495.3,-5988.6085,5989.4229,-7874.335,23.185343,-3429.3502,979.89666,-6791.2631,7539.5459,2.533067e-15
8.38,0.47434559,0.39958956,0.30054647,0.79917913,0.60109294,0.81183119,0.10125304,0.55487888,0.013640772,-0.018135998,0.027281543,-0.036271995,0.044406422,-0.035838526,-0.02128979,0.0019489199,-0.0043047464,0.0038978212,-0.0086095067,-0.24794863,-0.014397219,-0.0038586664,3433444.4,4266554.9,-5933.9593,5934.8117,-7876.3231,23.561153,-3429.3333,979.87404,-6798.0578,7544.1974,2.7166456e-15
8.39,0.47434559,0.39972607,0.30036489,0.79945214,0.60072979,0.81226281,0.10089393,0.55466579,0.013660133,-0.018178926,0.027320266,-0.036357852,0.041911006,-0.035983895,-0.021328199,0.0019232046,-0.0042808861,0.003846409,-0.0085617724,-0.2510519,-0.014668552,-0.0038229082,3433385.4,4266614,-5878.9573,5879.7971,-7878.3878,23.887892,-3429.3213,979.85469,-6804.8241,7548.8062,2.8769561e-15
8.4,0.47434559,0.39986277,0.30018289,0.79972553,0.60036578,0.81266932,0.10053335,0.55445232,0.013679235,-0.018221615,0.027358471,-0.036443229,0.039387046,-0.036131734,-0.021366247,0.0018973069,-0.0042567504,0.0037946198,-0.0085134963,-0.25365663,-0.014890853,-0.0037868451,3433326.8,4266672.5,-5823.4758,5824.3083,-7880.5299,24.164781,-3429.3145,979.83907,-6811.5611,7553.3718,3.0827437e-15
8.41,0.47434559,0.39999965,0.30000046,0.79999931,0.60000092,0.81305047,0.10017129,0.55423847,0.013698078,-0.018264061,0.027396157,-0.036528121,0.036839553,-0.036281542,-0.021403935,0.0018712097,-0.0042324054,0.0037423978,-0.0084648271,-0.2557578,-0.01506216,-0.0037504987,3433268.9,4266730.5,-5767.6094,5768.4572,-7882.7504,24.391489,-3429.3126,979.82752,-6818.269,7557.8939,3.1137006e-15
8.42,0.47434559,0.40013673,0.29981761,0.80027345,0.59963522,0.81340605,0.099807715,0.55402424,0.01371666,-0.018306262,0.027433321,-0.036612523,0.034273582,-0.036432801,-0.021441258,0.0018451448,-0.0042078331,0.0036902847,-0.00841567,-0.2573514,-0.01518067,-0.0037140543,3433211.5,4266787.9,-5711.56,5712.3911,-7885.0503,24.567459,-3429.3163,979.81978,-6824.9472,7562.3725,3.3004636e-15
8.43,0.47434559,0.40027399,0.29963434,0.80054797,0.59926868,0.8137359,0.099442627,0.55380964,0.013734981,-0.018348216,0.027469962,-0.036696433,0.031694224,-0.036584976,-0.021478215,0.001819035,-0.0041830743,0.0036380911,-0.0083661327,-0.258435,-0.015245208,-0.003677469,3433154.7,4266844.7,-5655.2645,5656.0933,-7887.43,24.692248,-3429.3255,979.81631,-6831.5958,7566.8071,3.4462769e-15
8.44,0.47434559,0.40041143,0.29945065,0.80082285,0.59890129,0.8140399,0.099076014,0.55359468,0.01375304,-0.018389924,0.027506081,-0.036779847,0.029106593,-0.036737524,-0.021514806,0.0017927516,-0.0041582664,0.0035854856,-0.0083165459,-0.25900579,-0.015255212,-0.0036407092,3433098.4,4266901,-5598.8059,5599.6588,-7889.8896,24.766078,-3429.3401,979.81672,-6838.2141,7571.1978,3.5708818e-15
8.45,0.47434559,0.40054905,0.29926654,0.80109809,0.59853308,0.81431802,0.098707877,0.55337935,0.013770838,-0.018431382,0.027541675,-0.036862764,0.026515819,-0.036889897,-0.021551031,0.001766655,-0.0041333609,0.0035333157,-0.0082667174,-0.25906324,-0.015210052,-0.0036040518,3433042.7,4266956.7,-5542.3721,5543.2036,-7892.4298,24.788394,-3429.3604,979.82139,-6844.8024,7575.5445,3.7837274e-15
8.46,0.47434559,0.40068684,0.29908202,0.80137368,0.59816404,0.81457023,0.098338219,0.55316366,0.013788374,-0.018472591,0.027576747,-0.036945182,0.023927037,-0.037041543,-0.021586888,0.0017405546,-0.0041084644,0.0034811134,-0.0082169256,-0.25860738,-0.015109991,-0.0035673942,3432987.5,4267011.9,-5485.8745,5486.7102,-7895.0501,24.759417,-3429.3862,979.83021,-6851.3604,7579.8471,3.9751566e-15
8.47,0.47434559,0.40082481,0.29889709,0.80164962,0.59779418,0.81479658,0.09796705,0.55294761,0.013805648,-0.018513551,0.027611297,-0.037027101,0.021345377,-0.037191914,-0.021622378,0.0017144442,-0.0040834547,0.0034288936,-0.0081669054,-0.25763918,-0.014955176,-0.0035306652,3432933,4267066.5,-5429.6368,5430.4259,-7897.7508,24.679148,-3429.4175,979.84301,-6857.8882,7584.1056,4.0545947e-15
8.48,0.47434559,0.40096295,0.29871175,0.80192591,0.5974235,0.81499718,0.097594386,0.55273121,0.013822663,-0.018554261,0.027645326,-0.037108522,0.018775955,-0.037340469,-0.021657502,0.0016884341,-0.0040585798,0.0033768527,-0.0081171712,-0.25616026,-0.014746959,-0.0034940917,3432878.9,4267120.5,-5373.3639,5374.1717,-7900.5308,24.547808,-3429.454,979.86,-6864.3857,7588.3203,4.1336244e-15
8.49,0.47434559,0.40110126,0.298526,0.80220253,0.59705201,0.81517216,0.097220249,0.55251446,0.013839419,-0.018594723,0.027678837,-0.037189446,0.016223863,-0.037486679,-0.021692261,0.0016626539,-0.0040337025,0.0033253243,-0.0080673927,-0.254174,-0.014486282,-0.0034577086,3432825.5,4267174,-5317.4171,5318.2083,-7903.3905,24.365399,-3429.4958,979.8809,-6870.8529,7592.4912,4.3885418e-15
8.5,0.47434559,0.40123974,0.29833986,0.80247948,0.59667971,0.81532173,0.096844662,0.55229737,0.013855917,-0.018634937,0.027711833,-0.037269874,0.013694157,-0.037630029,-0.021726657,0.0016369605,-0.0040090359,0.0032739256,-0.0080180685,-0.25168395,-0.014175312,-0.0034215107,3432772.6,4267226.9,-5261.6711,5262.4666,-7906.3281,24.132807,-3429.5425,979.90557,-6877.2902,7596.6185,4.4427132e-15
8.51,0.47434559,0.40137838,0.29815331,0.80275676,0.59630661,0.81544613,0.096467659,0.55207993,0.013872158,-0.018674904,0.027744317,-0.037349809,0.01119185,-0.037770025,-0.021760692,0.001611459,-0.0039844948,0.0032229207,-0.0079689877,-0.2486949,-0.013815906,-0.0033855403,3432720.3,4267279.2,-5206.3293,5207.1039,-7909.3433,23.850144,-3429.594,979.93377,-6883.6975,7600.7024,4.6154443e-15
8.52,0.47434559,0.40151718,0.29796636,0.80303437,0.59593272,0.81554567,0.096089275,0.55186215,0.013888146,-0.018714627,0.027776292,-0.037429254,0.008721902,-0.037906194,-0.021794369,0.0015861172,-0.0039601152,0.0031722265,-0.0079202363,-0.24521304,-0.013410611,-0.0033497898,3432668.5,4267331,-5151.403,5152.1683,-7912.4347,23.517965,-3429.65,979.96547,-6890.0751,7604.7434,4.7700846e-15
8.53,0.47434559,0.40165614,0.29777901,0.80331229,0.59555803,0.8156207,0.09570955,0.55164404,0.013903882,-0.018754107,0.027807764,-0.037508214,0.00628921,-0.038038093,-0.021827689,0.0015610697,-0.0039359863,0.0031221342,-0.0078719764,-0.24124504,-0.012962404,-0.0033144207,3432617.2,4267382.3,-5096.9212,5097.6913,-7915.6011,23.137048,-3429.71,980.00052,-6896.4232,7608.7416,4.8710838e-15
8.54,0.47434559,0.40179526,0.29759128,0.80359052,0.59518255,0.8156716,0.095328528,0.5514256,0.013919368,-0.018793347,0.027838736,-0.037586694,0.0038985976,-0.038165308,-0.021860658,0.0015362153,-0.0039120941,0.0030724127,-0.0078242016,-0.23679853,-0.012474431,-0.0032793403,3432566.5,4267433,-5043.1307,5043.8595,-7918.8411,22.70828,-3429.7739,980.03846,-6902.7422,7612.6976,4.9342513e-15
8.55,0.47434559,0.40193453,0.29740315,0.80386906,0.5948063,0.81569882,0.09494626,0.55120683,0.013934608,-0.01883235,0.027869216,-0.0376647,0.0015548072,-0.03828746,-0.021893278,0.0015118462,-0.003888564,0.0030237106,-0.0077771145,-0.23188211,-0.011950368,-0.0032448621,3432516.4,4267483.1,-4989.9079,4990.6334,-7922.1531,22.231994,-3429.8413,980.07904,-6909.0325,7616.6118,5.120584e-15
8.56,0.47434559,0.40207395,0.29721463,0.8041479,0.59442926,0.81570287,0.094562797,0.55098774,0.013949604,-0.018871119,0.027899209,-0.037742238,-0.00073751031,-0.038404207,-0.021925555,0.0014870628,-0.0038656156,0.0029738864,-0.0077314082,-0.22650555,-0.011394683,-0.0032103466,3432466.7,4267532.8,-4937.2437,4938.0069,-7925.533,21.710411,-3429.9111,980.12198,-6915.2944,7620.4848,3.8499295e-15
8.57,0.47434559,0.40221352,0.29702573,0.80442704,0.59405145,0.81568426,0.094178195,0.55076832,0.013964361,-0.018909658,0.027928722,-0.037819316,-0.002973804,-0.038515245,-0.021957493,0.0014639083,-0.0038426145,0.0029278382,-0.007685213,-0.22067905,-0.010809483,-0.0031771733,3432417.6,4267581.9,-4885.6742,4886.3847,-7928.9847,21.142199,-3429.9845,980.16722,-6921.5284,7624.3171,5.416819e-15
8.58,0.47434559,0.40235324,0.29683644,0.80470648,0.59367288,0.81564359,0.093792512,0.55054859,0.013978882,-0.018947971,0.027957763,-0.037895942,-0.0051496319,-0.038620314,-0.021989098,0.0014403703,-0.0038202677,0.0028807227,-0.0076405485,-0.21441437,-0.010201079,-0.0031440275,3432369,4267630.5,-4834.8601,4835.5565,-7932.5003,20.530688,-3430.0593,980.21416,-6927.7351,7628.1094,5.4844484e-15
8.59,0.47434559,0.4024931,0.29664677,0.8049862,0.59329354,0.81558148,0.093405809,0.55032854,0.01399317,-0.018986064,0.02798634,-0.037972127,-0.0072606699,-0.038719199,-0.022020375,0.0014174563,-0.0037983884,0.0028349257,-0.0075967671,-0.20772339,-0.009573241,-0.0031116575,3432320.9,4267678.6,-4785.0066,4785.7039,-7936.0801,19.87599,-3430.1359,980.26248,-6933.9149,7631.8625,5.6485836e-15
8.6,0.47434559,0.4026331,0.29645672,0.8052662,0.59291344,0.81549861,0.093018149,0.55010818,0.014007232,-0.019023941,0.028014463,-0.038047882,-0.0093027203,-0.038811731,-0.022051332,0.0013949083,-0.0037771447,0.0027898078,-0.0075542959,-0.20061899,-0.0089309978,-0.0030799361,3432273.3,4267726.2,-4736.2673,4736.9554,-7939.7209,19.17988,-3430.2135,980.31191,-6940.0687,7635.5772,5.6941563e-15
8.61,0.47434559,0.40277324,0.29626629,0.80554649,0.59253258,0.81539567,0.092629596,0.54988752,0.01402107,-0.019061608,0.028042141,-0.038123217,-0.011271719,-0.038897786,-0.022081976,0.0013728731,-0.0037565508,0.002745708,-0.0075131298,-0.19311549,-0.0082790746,-0.0030489947,3432226.2,4267773.4,-4688.6709,4689.3572,-7943.4202,18.443802,-3430.2918,980.36195,-6946.1971,7639.2542,5.9342433e-15
8.62,0.47434559,0.40291352,0.29607549,0.80582704,0.59215097,0.81527343,0.092240216,0.54966654,0.014034692,-0.019099073,0.028069385,-0.038198146,-0.013163747,-0.038977293,-0.022112316,0.0013515002,-0.0037365183,0.002702995,-0.0074730405,-0.18522717,-0.0076220343,-0.0030189114,3432179.5,4267820,-4642.4556,4643.1018,-7947.1766,17.668422,-3430.3702,980.41241,-6952.3012,7642.8947,5.9334644e-15
8.63,0.47434559,0.40305394,0.29588431,0.80610787,0.59176862,0.81513267,0.091850073,0.54944527,0.014048103,-0.019136342,0.028096206,-0.038272683,-0.014975032,-0.039050228,-0.022142358,0.0013306863,-0.0037173532,0.002661357,-0.007434718,-0.17696954,-0.0069654371,-0.0029897638,3432133.3,4267866.2,-4597.5074,4598.149,-7950.9862,16.85585,-3430.448,980.46282,-6958.3815,7646.4996,5.9952686e-15
8.64,0.47434559,0.40319448,0.29569276,0.80638897,0.59138552,0.81497421,0.091459233,0.5492237,0.014061309,-0.019173422,0.028122617,-0.038346844,-0.016701961,-0.039116617,-0.022172114,0.001310391,-0.0036989663,0.0026207219,-0.0073979768,-0.16835881,-0.0063139597,-0.0029614693,3432087.6,4267912,-4554.1075,4554.7208,-7954.8461,16.007751,-3430.5246,980.51283,-6964.4392,7650.0701,5.9050925e-15
8.65,0.47434559,0.40333516,0.29550084,0.80667032,0.59100168,0.81479892,0.091067762,0.54900183,0.014074316,-0.019210322,0.028148631,-0.038420645,-0.018341089,-0.039176537,-0.022201593,0.0012910905,-0.0036813698,0.0025821948,-0.0073627295,-0.15941192,-0.0056723434,-0.002934436,3432042.2,4267957.3,-4512.3277,4512.918,-7958.7549,15.125123,-3430.6,980.56202,-6970.4752,7653.6073,6.2351281e-15
8.66,0.47434559,0.40347597,0.29530855,0.80695194,0.59061711,0.81460769,0.090675723,0.54877967,0.014087132,-0.019247052,0.028174263,-0.038494104,-0.019889138,-0.039230113,-0.022230805,0.0012722398,-0.0036647258,0.0025444712,-0.0073294578,-0.15014625,-0.0050458533,-0.0029082912,3431997.3,4268002.2,-4472.2015,4472.7878,-7962.708,14.210411,-3430.6732,980.61006,-6976.4907,7657.1125,6.3004545e-15
8.67,0.47434559,0.4036169,0.2951159,0.80723381,0.5902318,0.81440145,0.09028318,0.54855721,0.014099764,-0.01928362,0.028199528,-0.038567241,-0.021343012,-0.03927752,-0.022259763,0.0012542241,-0.0036491603,0.0025084176,-0.0072983429,-0.14057995,-0.004439333,-0.0028834272,3431952.8,4268046.8,-4434.0206,4434.5639,-7966.703,13.265389,-3430.7438,980.65647,-6982.487,7660.5872,6.2008714e-15
8.68,0.47434559,0.40375796,0.29492288,0.80751593,0.58984577,0.81418116,0.089890193,0.54833447,0.01411222,-0.019320038,0.028224441,-0.038640076,-0.022699798,-0.03931898,-0.022288479,0.0012372072,-0.0036346236,0.0024744284,-0.0072692371,-0.13073183,-0.0038571543,-0.0028599551,3431908.6,4268090.9,-4397.6994,4398.2304,-7970.7373,12.291279,-3430.8112,980.7011,-6988.4653,7664.0329,6.4815064e-15
8.69,0.47434559,0.40389915,0.2947295,0.80779829,0.589459,0.81394779,0.089496819,0.54811144,0.01412451,-0.019356316,0.028249019,-0.038712633,-0.023956776,-0.039354759,-0.022316966,0.001220937,-0.0036211905,0.0024419002,-0.0072423618,-0.12062169,-0.0033039025,-0.0028377019,3431864.8,4268134.8,-4363.4893,4364.0161,-7974.8072,11.290524,-3430.8749,980.74351,-6994.4271,7667.4511,6.6207375e-15
8.7,0.47434559,0.40404045,0.29453576,0.80808091,0.58907151,0.81370236,0.089103115,0.54788813,0.014136641,-0.019392467,0.028273282,-0.038784934,-0.025111421,-0.039385171,-0.022345237,0.0012056957,-0.0036090785,0.0024114394,-0.0072181219,-0.1102686,-0.0027841114,-0.0028170225,3431821.4,4268178.2,-4331.5844,4332.0465,-7978.9101,10.2649,-3430.9347,980.78326,-7000.3737,7670.8434,6.6026192e-15
8.71,0.47434559,0.40418188,0.29434165,0.80836376,0.5886833,0.81344591,0.088709133,0.54766454,0.014148624,-0.019428502,0.028297248,-0.038857005,-0.026161408,-0.039410568,-0.022373309,0.001191511,-0.003598143,0.0023831465,-0.0071961953,-0.099693536,-0.0023013553,-0.002797862,3431778.2,4268221.4,-4302.1087,4302.4915,-7983.0431,9.2160723,-3430.99,980.82023,-7006.307,7674.2118,6.4995475e-15
8.72,0.47434559,0.40432343,0.29414719,0.80864685,0.58829437,0.81317949,0.088314919,0.54744067,0.014160469,-0.019464437,0.028320938,-0.038928873,-0.02710462,-0.039431342,-0.022401196,0.0011777876,-0.0035888628,0.0023555239,-0.0071777631,-0.088917024,-0.0018604758,-0.0027799746,3431735.3,4268264.3,-4274.6724,4275.1188,-7987.2,8.1477047,-3431.0396,980.85387,-7012.2283,7677.558,6.4874465e-15
8.73,0.47434559,0.40446509,0.29395236,0.80893018,0.58790473,0.81290418,0.08792052,0.54721652,0.014172186,-0.019500283,0.028344371,-0.039000566,-0.027939151,-0.039447922,-0.022428915,0.0011664373,-0.0035804354,0.0023332122,-0.007160625,-0.077960719,-0.0014624908,-0.0027645424,3431692.7,4268306.9,-4250.4006,4250.7369,-7991.3872,7.0576878,-3431.0859,980.88465,-7018.1397,7680.884,4.9295653e-15
